tweet_id	parent_tweet_id	tweet_text	tweet_type	created_at	language	user_id	username	parent_user_id	parent_username
1662037787011317760	1661927350546714624	In this photograph, civil rights advocate James Meredith sustains gunshot wounds to his head, back, and neck when he is unexpectedly targeted by a sniper during his leadership of a demonstration aimed at raising awareness about racism. Here is an account of Meredith's experience:â€¦ https://t.co/my53t24nMG	retweet	5/26/2023 10:07	en	50297123	hulio___	855481986290524160	historyinmemes
1662032513697566720	1661969080906137600	"A lot of people ask me that as a Christian why am I vocal about divorce. 
I am vocal about it because God loves you more than he hates divorce. Donâ€™t go and die there.

Once they strangle you during an argument. Thereâ€™s stats to show that the chances of him killing you is high"	retweet	5/26/2023 9:46	en	1596083095261921280	cheeeomaaa	183604794	tosinolaseinde
1662038409899134978	1661884272792465411	The OSR is design neoconservatism. Nostalgia for the camp form, the killing of acceptable targets. To think you'll be making art in that space without reproducing the ideas that fuelled those games at the time, of white supremacism, imperialism, and colonialism is deeply naive.	retweet	5/26/2023 10:10	en	2811954737	wrarebit	3132180668	fsohns
1662038669396529152	1662035794876350467	@aritremea Kkk xðŸ˜˜	reply	5/26/2023 10:11	und	1438592903522230274	sx_invernizzi		
1662032887372292097	1661995243846115330	The Jan 6 Political Prisoners had every reason to protest a  rigged election.  Theyâ€™re true patriots compared to the paid Antifa-BLM rioting skum who killed many and did billions in damages to businesses and gov buildings.    âœŒï¸ðŸ‡ºðŸ‡¸ðŸ‡ºðŸ‡¸	retweet	5/26/2023 9:48	en	1598063113164804097	bob_jasinski62	1202382804140605444	fredjoh26842729
1662036014246817792	1662034898968821762	You have no idea how terrifying this vid is to the lib world order. Black Men began seeing through the matrix first. Dr Umar believes in many BLM tenets, he doesnâ€™t like Donald Trump, yet he sees the truth. Black men see Trump as the lesser of two evils. Thatâ€™s frightening https://t.co/8sr2LYLXlu	retweet	5/26/2023 10:00	en	1549981947665027072	raylope54952844	1329253658710700036	nowteeneighty4
1662041336994832384	1661927350546714624	In this photograph, civil rights advocate James Meredith sustains gunshot wounds to his head, back, and neck when he is unexpectedly targeted by a sniper during his leadership of a demonstration aimed at raising awareness about racism. Here is an account of Meredith's experience:â€¦ https://t.co/my53t24nMG	retweet	5/26/2023 10:21	en	18199034	angelwolf71885	855481986290524160	historyinmemes
1662031502597582848	1662029037714251778	@thefhedone aa faz sentido kkk	reply	5/26/2023 9:42	pt	1632661501621288961	tattooedliv		
1662031674404917248	1662015176688693249	in pushing the #woke ideology propaganda that's destroying the ideal of the family in #America and creating "sexual chaos" with #trans and the mutilating of children through the "sex choice" mantra. WTFU RT @KremlinRussia_E @zeroDarkKitty @MyEveningOut @afbranco @ABSCBNNews	retweet	5/26/2023 9:43	en	1445163963424014339	renaegarner66	1041624996265701378	blondefemfatale
1662034457044430849		Every time America gets ready to prove it can be a place were anyone can what they dream they can be as a child. Expect racism to rear it's ugly head. This time it's in the form of Alabama Senator Tommy Tuberville. Blocking the nomination of General Brown to Joint Chiefs of staff	post	5/26/2023 9:54	en	1563935768158113792	boocow16		
1662042323490861057		@lbc @mrjamesob and because they know they have tied them to identity so deliberately previously it's impossible without genuine reforms which would likewise dismantle not just the racism but the rest of the false fear mongering concepts they rely on for the outrage	post	5/26/2023 10:25	en	1410521885557809160	farinalloret		
1662038046387183616	1662036990685061120	"The majority of victims of gangland street crime in London are black.

So why is London's mayor glorifying a man who, albeit brutally murdered, was once a gangland street criminal?

Because he finds it more strategically valuable to keep black victimhood alive than black people."	retweet	5/26/2023 10:08	en	1303372860401037318	hazelma48344469	130841040	ikeijeh
1662042516294713346	1661841019267317765	"BREAKING: Biden DHS paid $40 MILLION on â€˜Anti-Terrorismâ€™ program comparing TPUSA, Heritage, Prager U to Nazis, using Antifa propaganda 

https://t.co/2JvnaYaNgI"	retweet	5/26/2023 10:26	en	1637242301469605892	inquisitor_007	292929271	charliekirk11
1662043035654397953	1661681888124186626	Sou casada a mais de 10 anos e nÃ£o posto nada em nenhuma rede social sobre meu marido, ninguÃ©m precisa saber, sÃ³ a minha famÃ­lia e a dele sabendo tÃ¡ Ã³timo.	quote	5/26/2023 10:28	pt	1232406407506538497	karcks_doramas	709420009936850945	thayvsc
1662035461223710721	1661940397134819329	Link is the only fictional male character in existence that I just canâ€™t support the twink allegations for cuz itâ€™s permanently tainted from the orientalist fetishization and racism and the transphobia from the ppl who call him a trap https://t.co/jGu3AQ7kXx	retweet	5/26/2023 9:58	en	1337573956300267523	abigail28209422	1326816010528301057	ultralovedeluxe
1662040518799290371	1661841019267317765	"BREAKING: Biden DHS paid $40 MILLION on â€˜Anti-Terrorismâ€™ program comparing TPUSA, Heritage, Prager U to Nazis, using Antifa propaganda 

https://t.co/2JvnaYaNgI"	retweet	5/26/2023 10:18	en	1636395872421281801	joshaughne39241	292929271	charliekirk11
1662041140135337984		Gestun di https://t.co/qFWsvKrYhx boleh tanya2 dulu loh kalo blm paham cara gestun ðŸ˜	post	5/26/2023 10:21	in	1511957464136118272	promosi_blushy		
1662034476606603264	1662033840355901442	"Han pasado 3 aÃ±os de la creaciÃ³n de BLM y despuÃ©s de recibir miles de millones terminÃ³ el aÃ±o con un dÃ©ficit de 9 millones $ mientras compraban mansiones, viajaban en Jet privado y pagaban millones no solo a si mismas sino incluso a familiares y amiguetes. 

 Â¡Progre hinca laâ€¦ https://t.co/pC4gE79gG0"	retweet	5/26/2023 9:54	es	109402211	globoreventao	858006215741374464	ant52529536jose
1662045353082859521	1661986690808913921	"TRUMP BELTWAY SUPPORT FADING
Too much criminal liability, to lead effectively. Donors now aware, he can win primary, but not the General. #maga #extremism 
* Rape
* Sedition 
* Tax Fraud
* Bank Fraud
* Election Fraud
* Defamation
* Espionage
https://t.co/vvlz6Jgkzb"	retweet	5/26/2023 10:37	en	11863002	shmody	1045976040877756421	bombshelldaily
1662043530557026307		â€˜I want my left eye backâ€™: those injured by 2020â€™s police violence speak out https://t.co/yWCz7Ik7Eq	post	5/26/2023 10:30	en	328085551	ellenmpeters		
1662037279710257152	1661112959169339405	@lbert_ya @v_tretyakov Ð’Ð¾Ñ‚ ÐµÑ‰Ñ‘ Ð¿Ð¾ÐºÐ°Ð·Ñ‹Ð²Ð°Ð»Ð¸: https://t.co/qOtXTW90dF	quote	5/26/2023 10:05	ru	718392571240820736	adlerpark	1638575765305344002	david_stoic1
1662037385981448195	1661695034398220293	"Q: You often take issue with the term â€œsystemic racism,â€ why is that? 

A: Millions of Floridians make a conscious effort to be racist every single day, and to only give credit to the system within which they function denies their hard work. https://t.co/rq67yTTzQI"	retweet	5/26/2023 10:06	en	1377593499550425090	magnificentjak	14075928	theonion
1662040171070595072	1661908858049110018	@eduardaqrzz O vei kkk o nome n ajuda n, Yasmin falou, achei logo q era remÃ©dio tarja preta ðŸ˜‚	reply	5/26/2023 10:17	pt	2571380721	lucasalmeyd4		
1662044529606770688	1661009058122600454	".@POTUS .@VP STOP FUNDING FOR BLM HORSE ROUNDUPS

.@BLMNational #LIES:

#WildHorses Are #OverPopulated

#FALSE

#WildHorses #Populations are #Down 

#FACT:

Often #Cattle #OutNumber #WildHorses 50+ - 1

#Protect #WildHorsesðŸ™ðŸ½

.@Interior 

.@SecDebHaaland

https://t.co/dqgdfL7Vq5"	retweet	5/26/2023 10:34	en	1045252740501446656	lallemanddidie4	1598523810822598657	rileytchiweenie
1662045878310391817	1661966334291214337	@chromzhearts @Xprevisoes Amiga, para de seguir essa pÃ¡gina kkk	reply	5/26/2023 10:39	pt	3047317824	putzjuliana		
1662049691260030976	1662045031845314562	@01blackberry That again is not relevant to this at all , two wrongs donâ€™t make a right . The fact is if you donâ€™t think someone shouldnâ€™t be charged with a crime just cause they are Palestinian. Then you donâ€™t have any credibility, Jews mulsims Christianâ€™s , if they commit crimes, jail	reply	5/26/2023 10:55	en	1480895644201979904	noahsta26238806		
1662049863213756416	1661657995762352128	"Full focus on guarding the #BlueTigers! ðŸ§¤ðŸ‡®ðŸ‡³

#BackTheBlue #MumbaiCity #AamchiCity ðŸ”µ https://t.co/tplDAeltfo"	retweet	5/26/2023 10:55	en	740520482	rawat111bipin	2558635207	mumbaicityfc
1662047525208207360	1662047168872714240	@gllodennrosess blm minum tuh	reply	5/26/2023 10:46	in	1661617719391944705	varrelneor		
1662041840110153728	1661929730092695555	"Two NYC lawyers threw Molotov cocktails at policeâ€¦ sentenced to only 1yr in prison. Because theyâ€™re Antifa.

Stewart Rhodes didnâ€™t enter the Capitol on Jan 6, wasnâ€™t armed, no violenceâ€¦ sentenced to 18yrs in prison. Because he supports Trump.

Weâ€™re living in a banana republic."	retweet	5/26/2023 10:23	en	589358820	pambrink	264361128	liz_wheeler
1662054263000821760		O JEAN foi nessa, pique jogador kkk e sabemos como terminou kk um video de 1 hora e 33 minutos pra conta dele, jesus me defenda de uma treta de 4 messes https://t.co/uRSEaI2TTc	post	5/26/2023 11:13	pt	1172188024165347330	sirrojao		
1662047084759904256	1661929730092695555	"Two NYC lawyers threw Molotov cocktails at policeâ€¦ sentenced to only 1yr in prison. Because theyâ€™re Antifa.

Stewart Rhodes didnâ€™t enter the Capitol on Jan 6, wasnâ€™t armed, no violenceâ€¦ sentenced to 18yrs in prison. Because he supports Trump.

Weâ€™re living in a banana republic."	retweet	5/26/2023 10:44	en	1503855882068766727	sparklepoolsfla	264361128	liz_wheeler
1662051384118714368	1662050480950857728	Both of the parties in this video are wrong - the behavior of lady, language, and the assault by Abro are wrong. Tbh, idc about them. My only problem is with the racism some nationalists started for Urdu speakers, and this is the pattern they use to mislead innocent people.	reply	5/26/2023 11:01	en	625080364	senatorsameer		
1662044207282810883	1661766309783240705	@estouonpraffc vÃ¡rios cornos opinando kkkkkk porÃ©m o corno e o Ãºltimo a saber ðŸ˜…ao invÃ©s de cuidar da suas vidas aiai kkk	reply	5/26/2023 10:33	pt	1191539387902902273	niiholiveira21	1453347325397676037	estouonpraffc
1662051303852261376	1661810196543406102	@GuilhermeBoulos IdÃªntico a vocÃª nunca trabalhou kkk	reply	5/26/2023 11:01	pt	1414405228359786499	virlene48275174		
1662055753589424128	1661788282928214031	@TheRabbitHole84 Itâ€™s racism to read it!	retweet	5/26/2023 11:19	en	1661154284631736321	sonyawilli7904	4889188660	yanky_pollak
1662045550533828611	1661955991246708736	"ðŸš¨ABSOLUTE MUST WATCHðŸš¨

Putin delivers speech on the destruction of Western society and it will blow you away!

-Marxism destroying traditional values, religion, history, family, etc.

-Hollywood, cancel culture, reverse racism, CRT

-Rejection of biological fact, transâ€¦ https://t.co/B0vpG1iTu9"	retweet	5/26/2023 10:38	en	938470141846835200	jeanbonbeurrel	1313536464022646786	warclandestine
1662159266302533632	1662142576617570312	@TheJaygroon @MNickelsun As always, the demand for racism far outweighs the supply. These people NEED to be offended or else their entire identity disappears.	reply	5/26/2023 18:10	en	285261825	rufioooooh		
1662157527260200961	1662157050678214656	Esses dois tem uma missÃ£o pra cumprir em 7 dias mas sÃ³ vejo eles parando pra comer a cada 5 segundos... O ciÃºme correndo solto kkk #CupidsLastWish #1EpisÃ³dioPorDia @LianhuaF https://t.co/StMr8driul	retweet	5/26/2023 18:03	pt	1348043357470281729	1episodiopordia	94888960	codenamenumber9
1662149128099446787	1661982749979451392	#BlackCulture nowhere else on the planet ðŸ™ŒðŸ¾ðŸ™ŒðŸ¾ðŸ™ŒðŸ¾ https://t.co/23e8UMpGN3	retweet	5/26/2023 17:30	en	847130521918431233	wandachavis1	1486648302753878020	yayaansley
1662156776215543828	1662117884036894720	"people! my article on martin delany's BLAKE is out in NOVEL. also you can read it for free!!

https://t.co/KQb9gfQcGj https://t.co/NVne11Co0M"	retweet	5/26/2023 18:00	en	3070131814	v21collective	1018911949797691392	alexrmoskowitz
1662158376111833094	1662129202278068227	@SaoPauloFC @Brasileirao Olha um Panetone kkk	reply	5/26/2023 18:06	pt	1660833449647779843	velasco01wesley		
1662158114089467916	1662069434624753665	This is actually a great community building exercise and very informativeâ€¦ but itâ€™s ruined by police brutality, exorbitant budgets, and biased policingâ€¦	retweet	5/26/2023 18:05	en	620152231	hawtgirlp	250434880	shes_radiant
1662160439864688641	1661913168803667969	"Minneapolis before and after â€œmostly peaceful protestâ€ BLM riots.

Democrats: But but Jan6 https://t.co/ms4AMVNHGU"	retweet	5/26/2023 18:15	en	1658832316439965699	sgtbradleyusmc1	1511074777708085258	immeme0
1662161284148633600	1661791920656449555	If you are Republican you will be thrown in jail for protesting the Capital building. If you are Democrat, you can burn down police stations and court houses and storm state Capital buildings and you will be invited to the White House and celebrated. How does this happen? https://t.co/BgofWHdZAQ	retweet	5/26/2023 18:18	en	1188444591890014208	josephd96474260	20299198	seankelly63
1661549705719889920	1661039898428600322	"6/x 

- Also, just two years ago, the Dem governor of Virginia had put the photo of A MAN DRESSED AS A KKK KLANSMAN on his personal yearbook page.

- And today, the sitting Dem Presidentâ€”Joe Bidenâ€”gave in 2011 a flowery eulogy for an â€œExalted Cyclopsâ€ of the KKK."	retweet	5/25/2023 1:48	en	865169758739615744	isabelb1025	23022687	tedcruz
1661549662950801409	1661537874238664704	@atletizs blm can	reply	5/25/2023 1:48	in	1614099182293487616	dinowraurus		
1662159487619457024	1662098765782605824	ðŸ’¯	quote	5/26/2023 18:11	art	294962497	mizmirize19	1326564152291315713	madridxtra
1662160760800157697		CadÃª o podcast hein hein â€” ta geral ocupado kkk dessa vez vai demorar pra sair https://t.co/pNXhqa24aF	post	5/26/2023 18:16	pt	985174111910494208	sorriso_tralha		
1661748250054135808	1661736699993665540	"Oh well. 

They will always have Catturd and The KKK. https://t.co/dumyxTuzTm"	quote	5/25/2023 14:57	en	3187239182	agentbigfoot	218325695	bencjacobs
1662164528904257541	1662133920094208002	My favorite part of the trip was the black sand beach that kept eating tourists. "Never turn your back on the sea" is some straight lovecraft shit, and when I saw the freezing water slowly roiling in six-foot slate-gray waves, I thought "that would kill me and feel nothing" -R https://t.co/hq4SXR8wB6	retweet	5/26/2023 18:31	en	2826942363	vladdviever	719930592993939457	ospyoutube
1662162400957562891	1662157995088674817	@cIonazepao Ã© uma delicia, tÃ¡ do lado da mesa aÃ­ quando nÃ£o quero trabalhar sentada eu fico meio que deitada trabalhando nela kkk	reply	5/26/2023 18:22	pt	978808211473125376	barbarartes		
1661291723950026753	1661291592630542339	@MadridXtra Commendable move, if #Spain can't try its racism culprits then #Brazil shall do. #RwOT	retweet	5/24/2023 8:43	en	4820930547	tujyekunywa	1582661598371581953	gbyaruhanga01
1662156422258229250	1661991916550909953	love to see racism lose	retweet	5/26/2023 17:59	en	1170151307728117760	mannyfrom_pa	2770050261	haileternal
1662156205710508039	1662051601844977664	@julinhaf7 Vou comprar pra vc ai tu passa e eu provo se o gosto Ã© bom mesmo kkk	reply	5/26/2023 17:58	pt	1267737848	pedrorpgpj		
1661522013255499778		FIM DE UMA ERA: Estou hj cancelando a minha Netflix, conseguiram acabar com minha Marfia, o povo jÃ¡ pagava 15 reais chorando agora 27 pra manter uma tela kkk vou a falÃªncia. ADEUS! https://t.co/TnUVOKbBDv	post	5/24/2023 23:58	pt	1483549073248505860	_mardab		
1662167671302156288	1662153659713753088	Gessss, yg blm bobo tolong bantu tag akun jmetku ini dung, akunnya lagi sakitðŸ¥¹trims pis en gawlðŸ«¶ðŸ»	quote	5/26/2023 18:43	in	1584965859982082048	iloloveuuu_		
1662167370905813010	1661828863125495829	"@frantruth How BLM and MSM were fake triggered by George Floyd - he died from an overdose - take note UK Govt, MPs and @NHS - Call to account - 
@AnnelieseDodds
https://t.co/KMkAO7HHai"	quote	5/26/2023 18:42	en	1553043086632173570	paulssonchris	1288319695658135552	realstewpeters
1662159377216700424	1662159048207106065	@karlaLSD Eu disse kkk	reply	5/26/2023 18:10	pt	1534534132147044353	lzzbi33		
1662165555640676352	1662116335231311872	Addendum: race and gender arenâ€™t â€œtaste.â€ Fascists are attacking in particular Black &amp; queer texts. That should be foregrounded. Whether the texts are â€œgoodâ€ or not doesnâ€™t matter. I love Bluest Eye &amp; Genderqueer; some other banned books I think are fluff. Makes no difference.	retweet	5/26/2023 18:35	en	87983041	urocklive1	15268600	jeffsharlet
1662169085570842646	1661911330213830664	@Censored4sure @realstewpeters Luther youâ€™re not wrong. All people get upset. The inherent truth is blacks are racist and raised to hate white people, resentment. Sadly told youâ€™re second to someone else and thatâ€™s so not true. Youâ€™ve been convinced youâ€™re disadvantaged = anger	reply	5/26/2023 18:49	en	1600349821717684225	davidreese2u		
1661801719507066880	1661419314015244289	@HillaryClinton Give all the facts Hillary! Youâ€™re another one! When I was kid people loved Americans when I was traveling, Bill was in https://t.co/r9CDv7B9bE, we are joke, Dems have zero accountability, pushing this gender &amp; racism division, will backfire. Mainstream Media is Crashing OOPS!	reply	5/25/2023 18:29	en	1133216378326986753	nickcornett5	1339835893	hillaryclinton
1662165296369500186	1661955991246708736	"ðŸš¨ABSOLUTE MUST WATCHðŸš¨

Putin delivers speech on the destruction of Western society and it will blow you away!

-Marxism destroying traditional values, religion, history, family, etc.

-Hollywood, cancel culture, reverse racism, CRT

-Rejection of biological fact, transâ€¦ https://t.co/B0vpG1iTu9"	retweet	5/26/2023 18:34	en	2660312433	awanmomoh2	1313536464022646786	warclandestine
1662160648417968141	1661913168803667969	"Minneapolis before and after â€œmostly peaceful protestâ€ BLM riots.

Democrats: But but Jan6 https://t.co/ms4AMVNHGU"	retweet	5/26/2023 18:15	en	1603938752	mrkkoz	1511074777708085258	immeme0
1662166459668103182	1662133847931101184	@Prevendotudo jÃ¡ to notando jÃ¡ kkk	reply	5/26/2023 18:39	pt	1127274400695431169	beatrsilvar		
1661492527449665537	1661490727610884096	"@KKK_niconico @minoyan5963 ç§ã€Œã¡ã‚ƒã‚“ã¨èº«å…ƒæ˜Žã‹ã—ã¦ä¸»å¼µã—ãªã„ã¨ã‚¯ãƒ¬ãƒ¼ãƒžãƒ¼æ‰±ã„ã•ã‚Œã¦ã‚¹ãƒ«ãƒ¼ã•ã‚Œã‚‹ã¨æ€ã†ã®ã§ãã“ã‚“ã¨ã“ã©ã†ãžï¼é ‘å¼µã£ã¦ãã ã•ã„ï¼ï¼ã€

ã‚¨ãƒ¼ã‚·ãƒ¼"	reply	5/24/2023 22:01	ja	1358418535530156032	ri_chanhappy		
1662167106593386496	1661907157258829824	â€œWhen those receipts got released, everything flipped,â€ Michael said. â€œPeople started calling me a â€˜thief,â€™ a â€˜thug,â€™ and a â€˜Black man.â€™	retweet	5/26/2023 18:41	en	1040951456352886784	sherriewillson	798547004477599744	lindseyboylan
1662169837710213133	1662098765782605824	ðŸ—£ï¸ Guardiola: â€œRacism is everywhere, not just in Spain with VinÃ­ Jr. We should all accept diversity, we are still far from that. Knowing Spain, Iâ€™m not optimistic about it happening.â€ https://t.co/wwR3QkpPmA	retweet	5/26/2023 18:52	en	1596428543155642368	mololtalkerd4th	1326564152291315713	madridxtra
1662165271690215439	1661927350546714624	"We give a crack head the held a gun to a pregnant woman's belly a statue but not this man?!?!?!

Yea, I'm fine w/ the war that's coming.
#GeorgeFloyd is nothing but a stain on the street compared to #JamesMeredith"	quote	5/26/2023 18:34	en	3242322717	420_bandit	855481986290524160	historyinmemes
1662166906143375390	1662097954407153664	@AdrianBovine @benclay31 @Inez66246395 @adhardwick @joncoopertweets You gotta fight like hell! Quit got to your MAGA code book, pg 10. That means storm the Capitol building, see of 12 for further instructions! Hang Pence! Shit in the hallway! Take Nancyâ€˜a podium! Kill anyone who gets in your way! Burn the place down so they canâ€™t confirm!	reply	5/26/2023 18:40	en	734455609873993729	lalumond1		
1662170005826355202	1662170004584841245	So the school those men send their sons to, the churches they attend, and the system they're advocating for but turn a blind eye to. Wild how the racist pro life white men pose a far bigger risk to living breathing children than the women who want to remove a cluster of cells	reply	5/26/2023 18:53	en	864358981447303168	ahgasebebe_	864358981447303168	ahgasebebe_
1662161038073032704	1661577831149649920	@ousafadenha A coragem, porque eu tenho um corpo maravilhoso kkk	reply	5/26/2023 18:17	pt	1375109344476471303	giraheterno	1437966560610631686	ousafadenha
1661388861484810240	1661097345067413510	Ted Cruz reminds AOC her own Democrat Party founded KKK, wrote Jim Crow laws https://t.co/KOLF1lwKkU	retweet	5/24/2023 15:09	en	1586388870375022592	mobilememe11335	16032925	foxnewspolitics
1662165706371104794	1662086360650350592	"McCarthy and the entire GOP are hoping you will have developed amnesia by election day 
for their role in Taking America hostage...
 and Blame Biden

It not going to happen QKevin We will not forget #BlameKevinMcCarthy

#ResistanceUnited #wtpBLUE #DemCast #DemVoice1 #ProudBlue https://t.co/6wZ5BPlKJt"	retweet	5/26/2023 18:36	en	1106515506721406976	ann_esher	1497208608362319872	actiondemocrat
1662173859746029568	1662135224686313472	"SCOTUS severely weakened the Clean Water Act.  

This is a devastating loss for clean water &amp; a big win for polluters.

It's sad we have SCOTUS justices making millions by selling their votes to protect the business interests of the industries doing the damage.
#ProudBlue https://t.co/KL95yBWwM7"	retweet	5/26/2023 19:08	en	285802933	suzie462	1549456279361527809	namwella1961
1662168422770147337	1662103843163742209	El nivel de los anÃ¡lisis que estÃ¡n saliendo acerca del racismo en EspaÃ±a no solo es muy alto, sino que la profundidad del caso aplica tambiÃ©n para hispanoamÃ©rica. Importante lectura	quote	5/26/2023 18:46	es	68330994	johnnyrx_	807095	nytimes
1662169301392949255	1662167729531486208	@BitteLernen @TheCastonian @Henrik_Palmgren Hispanic is a white race, you cant understand this? The peoples they conquered are Hispanic by culture and language, not by blood, a terminology that was invented in the USA, not on our side.	reply	5/26/2023 18:50	en	1642499973164982273	juan75668117620	1391019851397873666	bittelernen
1662168775028768770	1662076144101863432	NEW: Lawyers for three Black men 'wrongly' convicted of murder have applied for their sentences to be reviewed on account of institutional racism within the courts. https://t.co/YM2uckyLG8	retweet	5/26/2023 18:48	en	1299004517518802950	onbodyandsoul	266101459	nadine_writes
1662174682664058881	1662157708106280960	We were glad to see yesterday that the White House strategy on antisemitism did not give in to Zionist demands to give legal force to the IHRA definition of antisemitism as a censorship tool, but we should not lose sight of the multiple ways it perpetuates anti-Palestinian racism	retweet	5/26/2023 19:11	en	16799023	aliabunimah	1340824020	pal_legal
1662174536001888257	1662143021083770905	who FAT_checked that book.. and the hate you spout.	quote	5/26/2023 19:11	en	1253227801504817154	ready2comply	1524176909755510785	jebrafaushay
1662168095903842311	1661909799968047110	"Boebert weirdly interprets Biden's statement on hate &amp; antisemitism as an attack on her own personal political beliefs,saying ""fighting hate &amp; antisemitism' is code for going after conservatives.""
Colorado, PLEASE vote her out.
#ProudBlue
#Fresh
#DemVoice1 https://t.co/drCGqxGCvG"	retweet	5/26/2023 18:45	en	18198566	vidian6	1867596428	tommasinaresist
1662174536073109504		Sexta sem show Ã© estranho kkk aproveitar que to pela Ã¡rea e vou chegar nesse dj roca	post	5/26/2023 19:11	pt	1330166546908516357	mclm_rs		
1662170117612945431	1662062910602895361	"#FBR #IFB
Thanks, Claudette LLB (Hons.) @Claudette966. I added you to my Follow Back Party Hosts list, with a link in the pinned tweet in my profile.
ðŸ’™ðŸ’›â¤ï¸ðŸ§¡ðŸ’œðŸ–¤ðŸ’›ðŸ’šðŸ’™â¤ï¸ðŸ§¡ðŸ’œðŸ–¤ðŸ’›ðŸ’šâ¤ï¸ðŸ’œðŸ’™ https://t.co/DsrRXS6MS4"	quote	5/26/2023 18:53	en	7777302	mokurai	1327979547883696129	claudette966
1662170163821809667	1662048162276859904	-base SECRET NUMBER abis tampil di Music Bank, udah liat blm? Mereka cantik cantik bgtðŸ˜ Outfit nya juga makin keceðŸ˜­â¤ï¸ðŸ–¤ https://t.co/4lK9oqdolU	retweet	5/26/2023 18:53	in	1655530181053026304	vincejius	1210342758029807616	starfess
1662164044109709328	1662155999229140992	@smeggychuddie What will happen, and even that isn't a guarantee, is that some regard who watches him religiously will go out and commit some mass shooting. The guy will say "praise Hasan, Heil Marx," and kill some white people. Then, Hasan might be charged with incitement.	reply	5/26/2023 18:29	en	1595125322705518620	frogul0n		
1662171469571411968		sair cedo Ã© bom, mas sair cedo sexta feira Ã© maravilhoso kkkðŸ¤©	post	5/26/2023 18:58	pt	1582560369570193408	eucarolinna_01		
1662171607689773084	1662160780186222600	@jottakklk to assim KKK	reply	5/26/2023 18:59	pt	960681842469990400	duda_andrad_		
1662172903360610307		Let me ask you black monkeys in Nigeria, have you ever seen politicians protest late salary payment? You go to work, you get owed 6-9 months salary, you protest nothing happens then you die of heart attack, gone!	post	5/26/2023 19:04	en	955953077307236352	n_kenga		
1662168106989387780		imagina se youâ€™re loosing me Ã© tipo uma prÃ©via mais leve do ts11 kkk https://t.co/jTnhnUkKzU	post	5/26/2023 18:45	pt	1176621832142819329	taylorbruises		
1661669802362953728	1661461621993095168	@SusanEacock We could all see this sort of thing coming. Corrupt blm. I guess thatâ€™s why it isnâ€™t on bbc any more. Because they know it was going to implode and itâ€™s embarrassing.  Sold out by their own people just like in the old days.	retweet	5/25/2023 9:45	en	1518702598987071493	verdiebbage	1421084049322483715	jamesha19293771
1662172114630131726	1662163148038721536	The one thing that underpins all of this is racism. This is the ground in which hate grows and prospers.	quote	5/26/2023 19:01	en	2787131872	merlinslaugh		
1662173273772179457	1661834229250924547	"How Successful Black Communities Were Burnt Down Through Race Riots.
https://t.co/ffdvQcl8hW"	retweet	5/26/2023 19:06	en	1348670155870461952	marrs_edward	808806102	africanarchives
1662172569070452739	1662141929356771336	@BryanDGriffin @RonDeSantis Literally thousands of people were arrested following BLM protests. We don't need a shameless lying piece of trash in the Oval Office, Bryan.	reply	5/26/2023 19:03	en	55365971	daveblend	85731130	bryandgriffin
1662172259954376715	1662165277155393545	@CMChiOsse isnâ€™t the only one. Thereâ€™s racist rot in @NYCCouncil. @LincolnRestler expresses anti white racism, @CMNantashaW let a level 3 sex offender to go on an anti asian rant, &amp; @CMChiOsse likened Jewish Republican @InnaVernikov to a â€œnazi.â€ Theyâ€™re all pro â€œDEI.â€	quote	5/26/2023 19:02	en	1316565121712508928	jacquetnyc		
1661544502232862720	1661477198853980161	The Same DC Cop Who Beat Innocent Trump Supporter Victoria White Nearly to Death on Jan. 6 â€“ Was Driving Around with the DC "Antifa Leader" During the June 2020 Riots https://t.co/F11UYEhzg9 #gatewaypundit via @gatewaypundit	retweet	5/25/2023 1:27	en	196769365	scott_4trump	1537225604554031104	ultradane
1662174691610574848	1662173166599553026	"Alberta is so fortunate to have a vibrant and diverse Muslim community.

Here is my letter to the National Council of Canadian Muslims, outlining our commitment to fighting Islamophobia and all forms of racism. https://t.co/7dA2IWIveY"	retweet	5/26/2023 19:11	en	2392851672	davidmosseylib	42836999	rachelnotley
1662172576519712769	1661627721024172033	"#Anonymous has and always will lean left
Against fascism, racism, violence, ignorance, corruption and injustice 
We are the people 
We stand with the people https://t.co/Kd9MHXJS3a"	retweet	5/26/2023 19:03	en	20839072	thehainsworth	1009546724	anonopsse
1662168195476733952	1662153262261477376	"Whoâ€™s the khiladi in #KKK13 

SHIV MANOHAR RAO UTTAM RAO JINGUJI GANUJI THAKARE !!

@ShivThakare9  

#ShivThakare #ShivThakareInKKK13 https://t.co/wS0bJ1sVtC"	retweet	5/26/2023 18:45	hi	1661942287624970240	maheshback1	1208057507811188739	destinyyyboss
1662170931811196929	1662143431093764114	Achei fofo kkk https://t.co/rvMzGPMj8X	quote	5/26/2023 18:56	pt	1591995125424603137	chan_skzbrs		
1662165957643759616	1662109388893749248	"Michael's ""crime""? He's a Black-American who tried to live larger than his hyphen. HE'D BEEN RIDING HIS BIKE SINCE 553P (receiptsâ¬‡ï¸) when Comie tried to swoop in &amp; take it. This whole kerfuffle is just her being pissed he didn't know his place. 

https://t.co/5fuZhyixas"	retweet	5/26/2023 18:37	en	818805	stephenmatlock	1285753226294210562	esqpugh
